strain_x,strain_y
-0.001071428571428612,0.014865495647052616
-0.001428571428571449,0.014776369087337803
-0.001071428571428612,0.014865495647052519
-0.001071428571428612,0.015130369131196194
-0.001071428571428612,0.01495336910926705
-0.0007142857142856711,0.015130369131196296
-0.001071428571428612,0.01513162222869658
-0.0007051282051281625,0.01530736915312534
-0.0010805860805861208,0.01513162222869658
-0.001071428571428612,0.015308622250625827
-0.0007234432234431824,0.015395242615339873
-0.0010805860805861208,0.015219495690910911
-0.001071428571428612,0.015396495712840057
-0.0014377289377289575,0.01557224263726892
-0.0014377289377289575,0.015573495734769405
-0.0010805860805861208,0.015661369196983833
-0.0014468864468865704,0.01566262229448422
-0.0010805860805861208,0.015661369196983736
-0.0010805860805861208,0.015750495756698547
-0.001428571428571449,0.01592624268112731
-0.0014468864468865704,0.015926242681127512
-0.0010805860805861208,0.015928748876128176
-0.0014377289377289575,0.016103242703056558
-0.0014468864468865704,0.016104495800556944
-0.0014468864468865704,0.016192369262771372
-0.0010805860805861208,0.016192369262771473
-0.001804029304029407,0.01610449580055704
-0.001804029304029407,0.016193622360271758
-0.0014468864468865704,0.016369369284700522
-0.0014377289377289575,0.01636936928470062
-0.001804029304029407,0.016370622382201
-0.001804029304029407,0.01654636930662977
-0.0014377289377289575,0.016634242768844197
-0.0014377289377289575,0.01663549586634458
-0.0014377289377289575,0.01672336932855901
-0.0014377289377289575,0.016634242768844197
-0.001804029304029407,0.016723369328559112
-0.001804029304029407,0.016724622426059394
-0.0014377289377289575,0.016812495888273826
-0.0014377289377289575,0.016989495910203073
-0.001804029304029407,0.017077369372417505
-0.001804029304029407,0.017077369372417404
-0.001804029304029407,0.016901622447988644
-0.001804029304029407,0.017165242834631736
-0.0014468864468864663,0.01725436939434665
-0.0014377289377289575,0.017255622491847034
-0.001804029304029407,0.017342242856560983
-0.0014377289377289575,0.017431369416275898
-0.001804029304029407,0.017431369416275797
-0.0014468864468865704,0.017431369416275898
-0.001804029304029407,0.017608369438205144
-0.001804029304029407,0.017520495975990712
-0.001804029304029407,0.017696242900419476
-0.001804029304029407,0.017696242900419372
-0.001804029304029407,0.017785369460134287
-0.001804029304029407,0.01787324292234872
-0.0014468864468865704,0.017697495997919758
-0.0014468864468865704,0.01778536946013419
-0.0010805860805861208,0.017962369482063437
-0.0018131868131869159,0.01796362257956392
-0.001804029304029407,0.017962369482063437
-0.0014377289377289575,0.018051496041778352
-0.0014377289377289575,0.018139369503992583
-0.0014468864468864663,0.018228496063707494
-0.0014377289377289575,0.01831636952592193
